Time,WW,WH,WR,WB,HH,HR,HB,RR,RB,BB
67,78,0,0,0,0,0,0,0,0,0
68,109,0,0,0,0,0,0,0,0,0
69,86,0,0,0,0,0,0,0,0,0
70,90,0,0,0,0,0,0,0,0,0
71,110,0,0,0,0,0,0,0,0,0
72,90,0,0,0,0,0,0,0,0,0
73,104,0,0,0,0,0,0,0,0,0
74,86,0,0,0,0,0,0,0,0,0
75,90,0,0,0,0,0,0,0,0,0
76,91,0,0,0,0,0,0,0,0,0
77,91,0,0,0,0,0,0,0,0,0
78,81,0,0,0,0,0,0,0,0,0
79,101,0,0,0,0,0,0,0,0,0
80,94,0,0,0,0,0,0,0,0,0
81,95,0,0,0,0,0,0,0,0,0
82,108,0,0,0,0,0,0,0,0,0
83,102,0,0,0,0,0,0,0,0,0
84,100,0,0,0,0,0,0,0,0,0
85,95,0,0,0,0,0,0,0,0,0
86,114,0,0,0,0,0,0,0,0,0
87,88,0,0,0,0,0,0,0,0,0
88,90,0,0,0,0,0,0,0,0,0
89,110,0,0,0,0,0,0,0,0,0
90,87,0,0,0,0,0,0,0,0,0
91,87,0,0,0,0,0,0,0,0,0
92,80,0,0,0,0,0,0,0,0,0
93,83,0,0,0,0,0,0,0,0,0
94,97,0,0,0,0,0,0,0,0,0
95,102,0,0,0,0,0,0,0,0,0
96,110,0,0,0,0,0,0,0,0,0
97,94,0,0,0,0,0,0,0,0,0
98,75,0,0,0,0,0,0,0,0,0
99,76,0,0,0,0,0,0,0,0,0
100,94,0,0,0,29,0,0,0,0,0
101,83,0,0,0,16,0,0,0,0,0
102,103,0,0,0,18,0,0,0,0,0
103,113,0,0,0,16,0,0,0,0,0
104,88,0,0,0,18,0,0,0,0,0
105,108,0,0,0,8,0,0,0,0,0
106,111,0,0,0,10,0,0,0,0,0
107,89,0,0,0,9,0,0,0,0,0
108,100,0,0,0,2,0,0,0,0,0
109,94,0,0,0,13,0,0,0,0,0
110,83,0,0,0,6,0,0,0,0,0
111,92,0,0,0,5,0,0,0,0,0
112,113,0,0,0,8,0,0,0,0,0
113,96,0,0,0,2,0,0,0,0,0
114,100,0,0,0,13,0,0,0,0,0
115,96,0,0,0,0,0,0,0,0,0
116,100,0,0,0,4,0,0,0,0,0
117,100,0,0,0,2,0,0,0,0,0
118,98,0,0,0,5,0,0,0,0,0
119,92,0,0,0,5,0,0,0,0,0
120,91,0,0,0,2,0,0,0,0,0
121,86,0,0,0,3,0,0,0,0,0
122,91,2,0,0,3,0,0,0,0,0
123,71,5,0,0,3,0,0,0,0,0
124,88,5,0,0,2,0,0,0,0,0
125,84,10,0,0,4,0,0,0,0,0
126,90,8,0,0,2,0,0,0,0,0
127,75,9,0,0,3,0,0,0,0,0
128,76,9,0,0,2,0,0,0,0,0
129,95,14,0,0,3,0,0,0,0,0
130,102,7,0,0,1,0,0,0,0,0
131,86,7,0,0,1,0,0,0,0,0
132,98,11,0,0,1,0,0,0,0,0
133,84,11,0,0,1,0,0,0,0,0
134,86,13,0,0,1,0,0,0,0,0
135,85,14,0,0,1,0,0,0,0,0
136,92,8,0,0,1,0,0,0,0,0
137,91,9,0,0,0,0,0,0,0,0
138,98,13,0,0,2,0,0,0,0,0
139,87,17,0,0,0,0,0,0,0,0
140,101,10,0,0,0,0,0,0,0,0
141,99,10,0,0,0,0,0,0,0,0
142,83,6,0,0,1,0,0,0,0,0
143,83,4,0,0,1,0,0,0,0,0
144,88,5,0,0,0,0,0,0,0,0
145,85,13,0,0,2,0,0,0,0,0
146,87,11,0,0,1,0,0,0,0,0
147,94,9,0,0,2,0,0,0,0,0
148,82,8,0,0,3,0,0,0,0,0
149,95,9,0,0,1,0,0,0,0,0
150,83,15,0,0,23,0,0,0,0,0
151,91,15,0,0,11,0,0,0,0,0
152,92,10,0,0,18,0,0,0,0,0
153,93,11,0,0,13,0,0,0,0,0
154,71,16,0,0,11,0,0,0,0,0
155,85,11,0,0,12,0,0,0,0,0
156,90,15,0,0,15,0,0,0,0,0
157,101,17,0,0,19,0,0,0,0,0
158,72,12,0,0,10,0,0,0,0,0
159,83,22,0,0,8,0,0,0,0,0
160,82,14,0,0,8,0,0,0,0,0
161,89,4,0,0,10,0,0,0,0,0
162,79,15,0,0,8,0,0,0,0,0
163,75,20,0,0,3,0,0,0,0,0
164,91,15,0,0,6,0,0,0,0,0
165,79,12,0,0,4,0,0,0,0,0
166,73,21,0,0,1,0,0,0,0,0
167,69,21,0,0,4,0,0,0,0,0
168,69,16,0,0,4,0,0,0,0,0
169,73,17,0,0,3,0,0,0,0,0
170,75,27,0,0,2,0,0,0,0,0
171,86,13,0,0,8,0,0,0,0,0
172,65,20,0,0,5,0,0,0,0,0
173,81,18,0,0,6,0,0,0,0,0
174,89,25,0,0,6,0,0,0,0,0
175,68,20,0,0,4,0,0,0,0,0
176,76,28,0,0,5,0,0,0,0,0
177,56,26,0,0,4,0,0,0,0,0
178,59,29,0,0,2,0,0,0,0,0
179,79,33,0,0,4,0,0,0,0,0
180,70,21,0,0,5,0,0,0,0,0
181,65,27,0,0,2,0,0,0,0,0
182,56,26,0,0,3,0,0,0,0,0
183,55,30,0,0,5,0,0,0,0,0
184,68,31,0,0,8,0,0,0,0,0
185,79,30,0,0,3,0,0,0,0,0
186,46,21,0,0,5,0,0,0,0,0
187,64,34,0,0,5,0,0,0,0,0
188,63,29,0,0,2,0,0,0,0,0
189,71,26,0,0,7,0,0,0,0,0
190,46,39,0,0,1,0,0,0,0,0
191,67,26,0,0,7,0,0,0,0,0
192,61,37,0,0,5,0,0,0,0,0
193,60,31,0,0,5,0,0,0,0,0
194,48,34,0,0,8,0,0,0,0,0
195,51,24,0,0,7,0,0,0,0,0
196,54,40,0,0,4,0,0,0,0,0
197,51,29,0,0,8,0,0,0,0,0
198,63,36,0,0,3,0,0,0,0,0
199,47,34,0,0,7,0,0,0,0,0
200,71,34,0,0,26,0,0,0,0,0
201,42,34,0,0,28,0,0,0,0,0
202,51,25,0,0,29,0,0,0,0,0
203,51,34,0,0,24,0,0,0,0,0
204,57,42,0,0,16,0,0,0,0,0
205,52,47,0,0,21,0,0,0,0,0
206,52,39,0,0,25,0,0,0,0,0
207,52,40,0,0,18,0,0,0,0,0
208,59,28,0,0,16,0,0,0,0,0
209,50,41,0,0,16,0,0,0,0,0
210,58,53,0,0,12,0,0,0,0,0
211,41,51,0,0,22,0,0,0,0,0
212,59,37,0,0,18,0,0,0,0,0
213,38,35,0,0,15,0,0,0,0,0
214,47,39,0,0,10,0,0,0,0,0
215,63,42,0,0,7,0,0,0,0,0
216,42,43,0,0,15,0,0,0,0,0
217,51,45,0,0,7,0,0,0,0,0
218,48,36,0,0,10,0,0,0,0,0
219,43,38,0,0,13,0,0,0,0,0
220,43,44,0,0,16,0,0,0,0,0
221,44,36,0,0,11,0,0,0,0,0
222,40,44,0,0,12,0,0,0,0,0
223,36,46,0,0,21,0,0,0,0,0
224,40,45,0,0,22,0,0,0,0,0
225,49,50,0,0,20,0,0,0,0,0
226,32,48,0,0,26,0,0,0,0,0
227,34,31,0,0,12,0,0,0,0,0
228,33,43,0,0,19,0,0,0,0,0
229,38,49,0,0,13,0,0,0,0,0
230,44,56,0,0,24,0,0,0,0,0
231,39,53,0,0,20,0,0,0,0,0
232,35,51,0,0,18,0,0,0,0,0
233,30,56,0,0,23,0,0,0,0,0
234,34,47,0,0,25,0,0,0,0,0
235,34,45,0,0,18,0,0,0,0,0
236,35,45,0,0,22,0,0,0,0,0
237,29,60,0,0,23,0,0,0,0,0
238,31,64,0,0,23,0,0,0,0,0
239,36,43,0,0,15,0,0,0,0,0
240,27,41,0,0,30,0,0,0,0,0
241,30,54,0,0,19,0,0,0,0,0
242,26,48,0,0,27,0,0,0,0,0
243,22,53,0,0,23,0,0,0,0,0
244,21,39,0,0,25,0,0,0,0,0
245,21,40,0,0,27,0,0,0,0,0
246,24,49,0,0,25,0,0,0,0,0
247,22,46,0,0,26,0,0,0,0,0
248,22,44,0,0,26,0,0,0,0,0
249,17,30,0,0,13,0,0,0,0,0
250,25,53,0,0,47,0,0,0,0,0
251,28,45,0,0,36,0,0,0,0,0
252,24,46,0,0,55,0,0,0,0,0
253,19,36,0,0,41,0,0,0,0,0
254,21,35,0,0,49,0,0,0,0,0
255,20,50,0,0,52,0,0,0,0,0
256,16,36,0,0,39,0,0,0,0,0
257,19,40,0,0,49,0,0,0,0,0
258,12,58,0,0,48,0,0,0,0,0
259,23,48,0,0,35,0,0,0,0,0
260,18,56,0,0,44,0,0,0,0,0
261,15,54,0,0,39,0,0,0,0,0
262,18,39,0,0,47,0,0,0,0,0
263,12,44,0,0,45,0,0,0,0,0
264,14,46,0,0,43,0,0,0,0,0
265,10,48,0,0,51,0,0,0,0,0
266,14,43,0,0,44,0,0,0,0,0
267,8,46,0,0,51,0,0,0,0,0
268,19,44,0,0,51,0,0,0,0,0
269,13,45,0,0,45,0,0,0,0,0
270,6,40,0,0,45,0,0,0,0,0
271,15,42,0,0,45,0,0,0,0,0
272,14,47,0,0,50,0,0,0,0,0
273,14,38,0,0,54,0,0,0,0,0
274,7,40,0,0,46,0,0,0,0,0
275,8,48,0,0,54,0,0,0,0,0
276,13,33,0,0,52,0,0,0,0,0
277,11,36,0,0,45,0,0,0,0,0
278,12,31,0,0,44,0,0,0,0,0
279,3,34,0,0,46,0,0,0,0,0
280,12,39,0,0,61,0,0,0,0,0
281,10,36,0,0,58,0,0,0,0,0
282,7,43,0,0,47,0,0,0,0,0
283,9,33,0,0,55,0,0,0,0,0
284,9,27,0,0,55,0,0,0,0,0
285,8,39,0,0,54,0,0,0,0,0
286,3,30,0,0,71,0,0,0,0,0
287,3,25,0,0,61,0,0,0,0,0
288,4,33,0,0,61,0,0,0,0,0
289,4,36,0,0,68,0,0,0,0,0
290,5,30,0,0,64,0,0,0,0,0
291,8,28,0,0,59,0,0,0,0,0
292,4,20,0,0,61,0,0,0,0,0
293,4,31,0,0,71,0,0,0,0,0
294,5,33,0,0,69,0,0,0,0,0
295,5,29,0,0,68,0,0,0,0,0
296,2,28,0,0,62,0,0,0,0,0
297,2,46,0,0,86,0,0,0,0,0
298,5,27,0,0,67,0,0,0,0,0
299,2,14,0,0,64,0,0,0,0,0
300,4,24,0,0,103,0,0,0,0,0
301,4,18,0,0,93,0,0,0,0,0
302,2,23,0,0,93,0,0,0,0,0
303,2,26,0,0,82,0,0,0,0,0
304,3,20,0,0,85,0,0,0,0,0
305,2,18,0,0,92,0,0,0,0,0
306,2,16,0,0,88,0,0,0,0,0
307,1,16,0,0,89,0,0,0,0,0
308,3,20,0,0,70,0,0,0,0,0
309,2,23,0,0,98,0,0,0,0,0
310,0,19,0,0,83,0,0,0,0,0
311,0,14,0,0,93,0,0,0,0,0
312,1,18,0,0,93,0,0,0,0,0
313,0,18,0,0,70,0,0,0,0,0
314,2,14,0,0,89,0,0,0,0,0
315,2,7,0,0,78,0,0,0,0,0
316,2,16,0,0,83,0,0,0,0,0
317,0,18,0,0,84,0,0,0,0,0
318,4,21,0,0,85,0,0,0,0,0
319,1,15,0,0,70,0,0,0,0,0
320,0,19,0,0,91,0,0,0,0,0
321,1,14,0,0,89,0,0,0,0,0
322,0,12,0,0,68,0,0,0,0,0
323,1,12,0,0,79,0,0,0,0,0
324,0,9,0,0,89,0,0,0,0,0
325,1,12,0,0,80,0,0,0,0,0
326,1,11,0,0,91,0,0,0,0,0
327,0,15,0,0,99,0,0,0,0,0
328,0,9,0,0,94,0,0,0,0,0
329,1,8,0,0,88,0,0,0,0,0
330,0,9,0,0,102,1,0,0,0,0
331,0,4,0,0,95,0,0,0,0,0
332,0,3,0,0,93,0,0,0,0,0
333,0,10,0,0,107,0,0,0,0,0
334,0,5,0,0,107,0,0,0,0,0
335,0,5,0,0,102,0,0,0,0,0
336,1,8,0,0,72,0,0,0,0,0
337,2,4,0,0,89,0,0,0,0,0
338,1,7,0,0,99,0,0,0,0,0
339,0,6,0,0,92,0,0,0,0,0
340,0,4,0,0,101,0,0,0,0,0
341,0,5,0,0,88,0,0,0,0,0
342,0,4,0,0,98,0,0,0,0,0
343,0,7,0,0,103,0,0,0,0,0
344,0,3,0,0,93,0,0,0,0,0
345,0,2,0,0,103,0,0,0,0,0
346,0,2,0,0,103,0,0,0,0,0
347,0,7,0,0,111,0,0,0,0,0
348,0,3,0,0,110,0,0,0,0,0
349,0,5,0,0,103,0,0,0,0,0
350,0,6,0,0,92,0,0,0,0,0
351,1,2,0,0,98,0,0,0,0,0
352,0,0,0,0,88,0,0,0,0,0
353,0,4,0,0,95,0,0,0,0,0
354,0,3,0,0,92,0,0,0,0,0
355,0,1,0,0,96,0,0,0,0,0
356,0,4,0,0,92,0,0,0,0,0
357,1,2,0,0,100,0,0,0,0,0
358,0,2,0,0,92,0,0,0,0,0
359,0,0,0,0,91,0,0,0,0,0
360,0,3,0,0,93,0,0,0,0,0
361,1,4,0,0,105,0,0,0,0,0
362,0,1,0,0,88,0,0,0,0,0
363,0,1,0,0,89,0,0,0,0,0
364,0,1,0,0,102,0,0,0,0,0
365,0,1,0,0,90,0,0,0,0,0
366,0,1,0,0,108,1,0,0,0,0
367,0,2,0,0,104,0,0,0,0,0
368,0,2,0,0,94,0,0,0,0,0
369,0,2,0,0,88,0,0,0,0,0
370,0,0,0,0,85,0,0,0,0,0
371,0,2,0,0,96,0,0,0,0,0
372,0,1,0,0,107,0,0,0,0,0
373,0,1,0,0,112,0,0,0,0,0
374,0,0,0,0,83,0,0,0,0,0
375,1,1,0,0,99,0,0,0,0,0
376,0,0,0,0,95,0,0,0,0,0
377,0,2,0,0,90,0,0,0,0,0
378,0,2,0,0,106,0,0,0,0,0
379,0,1,0,0,96,0,0,0,0,0
380,0,0,0,0,87,0,0,0,0,0
381,0,0,0,0,103,0,0,0,0,0
382,0,0,0,0,95,0,0,0,0,0
383,0,0,0,0,106,0,0,0,0,0
384,0,0,0,0,93,0,0,0,0,0
385,0,1,0,0,98,0,0,0,0,0
386,0,0,0,0,88,0,0,0,0,0
387,0,0,0,0,89,0,0,0,0,0
388,0,0,0,0,91,0,0,0,0,0
389,0,0,0,0,105,0,0,0,0,0
390,0,0,0,0,89,0,0,0,0,0
391,0,0,0,0,78,0,0,0,0,0
392,0,0,0,0,98,0,0,0,0,0
393,0,1,0,0,77,0,0,0,0,0
394,0,1,0,0,104,0,0,0,0,0
395,0,0,0,0,100,0,0,0,0,0
396,0,1,0,0,99,0,0,0,0,0
397,0,0,0,0,94,0,0,0,0,0
398,0,1,0,0,96,0,0,0,0,0
399,0,0,0,0,106,0,0,0,0,0
400,0,1,0,0,109,0,0,0,0,0
401,0,0,0,0,103,0,0,0,0,0
402,0,1,0,0,90,0,0,0,0,0
403,0,0,0,0,95,0,0,0,0,0
404,0,1,0,0,99,0,0,0,0,0
405,0,0,0,0,89,0,0,0,0,0
406,0,0,0,0,87,0,0,0,0,0
407,0,1,0,0,87,0,0,0,0,0
408,0,0,0,0,83,0,0,0,0,0
409,0,0,0,0,99,0,0,0,0,0
410,0,0,0,0,88,0,0,0,0,0
411,0,0,0,0,93,0,0,0,0,0
412,0,0,0,0,87,0,0,0,0,0
413,0,0,0,0,96,0,0,0,0,0
414,0,0,0,0,105,0,0,0,0,0
415,0,0,0,0,102,0,0,0,0,0
416,0,0,0,0,116,0,0,0,0,0
417,0,0,0,0,103,0,0,0,0,0
418,0,0,0,0,111,0,0,0,0,0
419,0,0,0,0,88,0,0,0,0,0
420,0,0,0,0,92,0,0,0,0,0
421,0,0,0,0,89,0,0,0,0,0
422,0,0,0,0,89,0,0,0,0,0
423,0,0,0,0,66,0,0,0,0,0
424,0,0,0,0,105,0,0,0,0,0
425,0,0,0,0,82,0,0,0,0,0
426,0,0,0,0,91,0,0,0,0,0
427,0,0,0,0,108,0,0,0,0,0
428,0,0,0,0,97,0,0,0,0,0
429,0,0,0,0,109,0,0,0,0,0
430,0,0,0,0,110,0,0,0,0,0
431,0,0,0,0,93,0,0,0,0,0
432,0,0,0,0,99,0,0,0,0,0
433,0,0,0,0,98,0,0,0,0,0
434,0,0,0,0,98,0,0,0,0,0
435,0,0,0,0,89,0,0,0,0,0
436,0,0,0,0,106,0,0,0,0,0
437,0,0,0,0,82,0,0,0,0,0
438,0,0,0,0,91,1,0,0,0,0
439,0,0,0,0,100,0,0,0,0,0
440,0,0,0,0,101,0,0,0,0,0
441,0,0,0,0,81,0,0,0,0,0
442,0,0,0,0,79,0,0,0,0,0
443,0,0,0,0,82,0,0,0,0,0
444,0,0,0,0,109,0,0,0,0,0
445,0,0,0,0,109,0,0,0,0,0
446,0,0,0,0,94,0,0,0,0,0
447,0,0,0,0,93,0,0,0,0,0
448,0,0,0,0,103,0,0,0,0,0
449,0,0,0,0,102,0,0,0,0,0
450,0,0,0,0,83,0,0,0,0,0
451,0,0,0,0,87,0,0,0,0,0
452,0,0,0,0,91,0,0,0,0,0
453,0,0,0,0,93,0,0,0,0,0
454,0,0,0,0,102,0,0,0,0,0
455,0,0,0,0,115,0,0,0,0,0
456,0,0,0,0,110,0,0,0,0,0
457,0,0,0,0,76,0,0,0,0,0
458,0,0,0,0,114,0,0,0,0,0
459,0,0,0,0,88,0,0,0,0,0
460,0,0,0,0,94,0,0,0,0,0
461,0,0,0,0,96,0,0,0,0,0
462,0,0,0,0,91,0,0,0,0,0
463,0,0,0,0,91,1,0,0,0,0
464,0,0,0,0,95,0,0,0,0,0
465,0,0,0,0,86,0,0,0,0,0
466,0,0,0,0,88,0,0,0,0,0
467,0,0,0,0,110,0,0,0,0,0
468,0,0,0,0,85,0,0,0,0,0
469,0,0,0,0,93,0,0,0,0,0
470,0,0,0,0,89,0,0,0,0,0
471,0,0,0,0,95,0,0,0,0,0
472,0,0,0,0,79,0,0,0,0,0
473,0,0,0,0,116,1,0,0,0,0
474,0,0,0,0,86,0,0,0,0,0
475,0,0,0,0,80,0,0,0,0,0
476,0,0,0,0,105,0,0,0,0,0
477,0,0,0,0,96,1,0,0,0,0
478,0,0,0,0,76,0,0,0,0,0
479,0,0,0,0,97,0,0,0,0,0
480,0,0,0,0,110,0,0,0,0,0
481,0,0,0,0,83,0,0,0,0,0
482,0,0,0,0,90,0,0,0,0,0
483,0,0,0,0,102,0,0,0,0,0
484,0,0,0,0,97,0,0,0,0,0
485,0,0,0,0,99,0,0,0,0,0
486,0,0,0,0,102,0,0,0,0,0
487,0,0,0,0,106,0,0,0,0,0
488,0,0,0,0,95,0,0,0,0,0
489,0,0,0,0,107,0,0,0,0,0
490,0,0,0,0,89,0,0,0,0,0
491,0,0,0,0,99,0,0,0,0,0
492,0,0,0,0,98,0,0,0,0,0
493,0,0,0,0,96,0,0,0,0,0
494,0,0,0,0,84,0,0,0,0,0
495,0,0,0,0,103,0,0,0,0,0
496,0,0,0,0,85,0,0,0,0,0
497,0,0,0,0,100,0,0,0,0,0
498,0,0,0,0,108,0,0,0,0,0
499,0,0,0,0,97,0,0,0,0,0
500,0,0,0,0,96,0,0,0,0,0
501,0,0,0,0,94,0,0,0,0,0
502,0,0,0,0,109,0,0,0,0,0
503,0,0,0,0,98,0,0,0,0,0
504,0,0,0,0,81,0,0,0,0,0
505,0,0,0,0,83,1,0,0,0,0
506,0,0,0,0,99,0,0,0,0,0
507,0,0,0,0,97,0,0,0,0,0
508,0,0,0,0,91,0,0,0,0,0
509,0,0,0,0,100,1,0,0,0,0
510,0,0,0,0,104,0,0,0,0,0
511,0,0,0,0,99,0,0,0,0,0
512,0,0,0,0,98,0,0,0,0,0
513,0,0,0,0,83,0,0,0,0,0
514,0,0,0,0,78,0,0,0,0,0
515,0,0,0,0,96,0,0,0,0,0
516,0,0,0,0,99,0,0,0,0,0
517,0,0,0,0,105,0,0,0,0,0
518,0,0,0,0,98,0,0,0,0,0
519,0,0,0,0,89,0,0,0,0,0
520,0,0,0,0,86,0,0,0,0,0
521,0,0,0,0,79,0,0,0,0,0
522,0,0,0,0,86,0,0,0,0,0
523,0,0,0,0,109,0,0,0,0,0
524,0,0,0,0,93,0,0,0,0,0
525,0,0,0,0,97,0,0,0,0,0
526,0,0,0,0,96,0,0,0,0,0
527,0,0,0,0,92,0,0,0,0,0
528,0,0,0,0,91,0,0,0,0,0
529,0,0,0,0,102,0,0,0,0,0
530,0,0,0,0,97,0,0,0,0,0
531,0,0,0,0,115,0,0,0,0,0
532,0,0,0,0,99,0,0,0,0,0
533,0,0,0,0,93,0,0,0,0,0
534,0,0,0,0,104,0,0,0,0,0
535,0,0,0,0,117,0,0,0,0,0
536,0,0,0,0,84,0,0,0,0,0
537,0,0,0,0,101,0,0,0,0,0
538,0,0,0,0,96,0,0,0,0,0
539,0,0,0,0,105,0,0,0,0,0
540,0,0,0,0,97,0,0,0,0,0
541,0,0,0,0,101,0,0,0,0,0
542,0,0,0,0,106,0,0,0,0,0
543,0,0,0,0,107,0,0,0,0,0
544,0,0,0,0,87,0,0,0,0,0
545,0,0,0,0,101,0,0,0,0,0
546,0,0,0,0,103,0,0,0,0,0
547,0,0,0,0,88,0,0,0,0,0
548,0,0,0,0,94,0,0,0,0,0
549,0,0,0,0,89,0,0,0,0,0
550,0,0,0,0,92,0,0,0,0,0
551,0,0,0,0,100,0,0,0,0,0
552,0,0,0,0,96,0,0,0,0,0
553,0,0,0,0,81,0,0,0,0,0
554,0,0,0,0,104,0,0,0,0,0
555,0,0,0,0,99,0,0,0,0,0
556,0,0,0,0,86,0,0,0,0,0
557,0,0,0,0,97,1,0,0,0,0
558,0,0,0,0,93,0,0,0,0,0
559,0,0,0,0,93,1,0,0,0,0
560,0,0,0,0,86,0,0,0,0,0
561,0,0,0,0,97,0,0,0,0,0
562,0,0,0,0,94,0,0,0,0,0
563,0,0,0,0,88,0,0,0,0,0
564,0,0,0,0,76,0,0,0,0,0
565,0,0,0,0,96,0,0,0,0,0
566,0,0,0,0,84,0,0,0,0,0
567,0,0,0,0,96,0,0,0,0,0
568,0,0,0,0,100,0,0,0,0,0
569,0,0,0,0,104,0,0,0,0,0
570,0,0,0,0,117,0,0,0,0,0
571,0,0,0,0,88,0,0,0,0,0
572,0,0,0,0,83,0,0,0,0,0
573,0,0,0,0,90,0,0,0,0,0
574,0,0,0,0,82,0,0,0,0,0
575,0,0,0,0,82,0,0,0,0,0
576,0,0,0,0,73,0,0,0,0,0
577,0,0,0,0,93,0,0,0,0,0
578,0,0,0,0,85,0,0,0,0,0
579,0,0,0,0,92,0,0,0,0,0
580,0,0,0,0,90,0,0,0,0,0
581,0,0,0,0,94,0,0,0,0,0
582,0,0,0,0,101,0,0,0,0,0
583,0,0,0,0,92,0,0,0,0,0
584,0,0,0,0,84,0,0,0,0,0
585,0,0,0,0,100,0,0,0,0,0
586,0,0,0,0,83,0,0,0,0,0
587,0,0,0,0,108,0,0,0,0,0
588,0,0,0,0,133,0,0,0,0,0
589,0,0,0,0,115,0,0,0,0,0
590,0,0,0,0,77,0,0,0,0,0
591,0,0,0,0,96,0,0,0,0,0
592,0,0,0,0,95,0,0,0,0,0
593,0,0,0,0,97,0,0,0,0,0
594,0,0,0,0,111,0,0,0,0,0
595,0,0,0,0,88,0,0,0,0,0
596,0,0,0,0,100,0,0,0,0,0
597,0,0,0,0,90,0,0,0,0,0
598,0,0,0,0,109,0,0,0,0,0
599,0,0,0,0,102,0,0,0,0,0
600,0,0,0,0,92,0,0,0,0,0
601,0,0,0,0,81,0,0,0,0,0
602,0,0,0,0,104,0,0,0,0,0
603,0,0,0,0,93,0,0,0,0,0
604,0,0,0,0,96,0,0,0,0,0
605,0,0,0,0,97,0,0,0,0,0
606,0,0,0,0,97,0,0,0,0,0
607,0,0,0,0,104,0,0,0,0,0
608,0,0,0,0,109,0,0,0,0,0
609,0,0,0,0,97,0,0,0,0,0
610,0,0,0,0,104,0,0,0,0,0
611,0,0,0,0,90,0,0,0,0,0
612,0,0,0,0,100,0,0,0,0,0
613,0,0,0,0,101,0,0,0,0,0
614,0,0,0,0,76,0,0,0,0,0
615,0,0,0,0,117,0,0,0,0,0
616,0,0,0,0,100,0,0,0,0,0
617,0,0,0,0,91,0,0,0,0,0
618,0,0,0,0,97,0,0,0,0,0
619,0,0,0,0,74,0,0,0,0,0
620,0,0,0,0,99,0,0,0,0,0
621,0,0,0,0,99,0,0,0,0,0
622,0,0,0,0,98,0,0,0,0,0
623,0,0,0,0,90,0,0,0,0,0
624,0,0,0,0,119,0,0,0,0,0
625,0,0,0,0,87,0,0,0,0,0
626,0,0,0,0,102,0,0,0,0,0
627,0,0,0,0,101,1,0,0,0,0
628,0,0,0,0,98,0,0,0,0,0
629,0,0,0,0,98,0,0,0,0,0
630,0,0,0,0,98,0,0,0,0,0
631,0,0,0,0,100,0,0,0,0,0
632,0,0,0,0,80,0,0,0,0,0
633,0,0,0,0,93,0,0,0,0,0
